Begin_Date,Begin_Month,Begin_Year,Event_Type,Deaths,Damage_Property,State,Total_Disaster
10/1/2003,Oct,2003,Wildfire,0,2900000,CA,1
10/1/2003,Oct,2003,Wildfire,0,68000,CA,1
10/1/2003,Oct,2003,Wildfire,0,0,CA,1
10/12/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,0,CA,1
10/21/2003,Oct,2003,Wildfire,0,50000000,CA,1
10/23/2003,Oct,2003,Wildfire,0,2500000,CA,1
10/24/2003,Oct,2003,Wildfire,0,0,CA,1
10/24/2003,Oct,2003,Wildfire,0,0,CA,1
10/25/2003,Oct,2003,Wildfire,4,0,CA,1
10/25/2003,Oct,2003,Wildfire,0,696400000,CA,1
10/25/2003,Oct,2003,Wildfire,14,0,CA,1
10/26/2003,Oct,2003,Wildfire,2,1040000000,CA,1
10/26/2003,Oct,2003,Wildfire,0,55220000,CA,1
10/26/2003,Oct,2003,Wildfire,0,6000000,CA,1
10/26/2003,Oct,2003,Wildfire,0,500000,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,16960000,CA,1
11/1/2003,Nov,2003,Wildfire,0,21500000,CA,1
11/1/2003,Nov,2003,Wildfire,2,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,278600000,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
11/1/2003,Nov,2003,Wildfire,0,0,CA,1
3/25/2004,Mar,2004,Wildfire,0,0,CA,1
4/25/2004,Apr,2004,Wildfire,0,25000,CA,1
5/2/2004,May,2004,Wildfire,0,1920000,CA,1
5/2/2004,May,2004,Wildfire,0,0,CA,1
5/2/2004,May,2004,Wildfire,0,4470000,CA,1
5/3/2004,May,2004,Wildfire,0,20000,CA,1
5/3/2004,May,2004,Wildfire,0,3600000,CA,1
5/12/2004,May,2004,Wildfire,0,0,CA,1
6/5/2004,Jun,2004,Wildfire,0,0,CA,1
6/6/2004,Jun,2004,Wildfire,0,0,CA,1
6/8/2004,Jun,2004,Wildfire,0,0,CA,1
6/15/2004,Jun,2004,Wildfire,0,0,CA,1
6/16/2004,Jun,2004,Wildfire,0,0,CA,1
6/17/2004,Jun,2004,Wildfire,0,0,CA,1
6/18/2004,Jun,2004,Wildfire,0,0,CA,1
6/25/2004,Jun,2004,Wildfire,0,0,CA,1
6/26/2004,Jun,2004,Wildfire,0,0,CA,1
6/27/2004,Jun,2004,Wildfire,0,0,CA,1
6/30/2004,Jun,2004,Wildfire,0,0,CA,1
7/1/2004,Jul,2004,Wildfire,0,0,CA,1
7/1/2004,Jul,2004,Wildfire,0,0,CA,1
7/11/2004,Jul,2004,Wildfire,0,0,CA,1
7/11/2004,Jul,2004,Wildfire,0,0,CA,1
7/12/2004,Jul,2004,Wildfire,0,80000,CA,1
7/12/2004,Jul,2004,Wildfire,0,0,CA,1
7/12/2004,Jul,2004,Wildfire,0,0,CA,1
7/13/2004,Jul,2004,Wildfire,0,0,CA,1
7/13/2004,Jul,2004,Wildfire,0,520000,CA,1
7/14/2004,Jul,2004,Wildfire,0,25000,CA,1
7/17/2004,Jul,2004,Wildfire,0,0,CA,1
7/17/2004,Jul,2004,Wildfire,0,0,CA,1
7/17/2004,Jul,2004,Wildfire,0,0,CA,1
7/20/2004,Jul,2004,Wildfire,0,163500,CA,1
7/20/2004,Jul,2004,Wildfire,0,0,CA,1
7/21/2004,Jul,2004,Wildfire,0,0,CA,1
7/21/2004,Jul,2004,Wildfire,0,0,CA,1
7/22/2004,Jul,2004,Wildfire,0,0,CA,1
8/1/2004,Aug,2004,Wildfire,0,0,CA,1
8/6/2004,Aug,2004,Wildfire,0,0,CA,1
8/9/2004,Aug,2004,Wildfire,0,0,CA,1
8/10/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/13/2004,Aug,2004,Wildfire,0,0,CA,1
8/14/2004,Aug,2004,Wildfire,0,0,CA,1
8/14/2004,Aug,2004,Wildfire,0,0,CA,1
8/29/2004,Aug,2004,Wildfire,0,0,CA,1
9/1/2004,Sep,2004,Wildfire,0,0,CA,1
9/2/2004,Sep,2004,Wildfire,0,0,CA,1
9/3/2004,Sep,2004,Wildfire,0,35000,CA,1
9/3/2004,Sep,2004,Wildfire,0,0,CA,1
9/6/2004,Sep,2004,Wildfire,0,250000,CA,1
9/6/2004,Sep,2004,Wildfire,0,0,CA,1
9/6/2004,Sep,2004,Wildfire,0,0,CA,1
9/7/2004,Sep,2004,Wildfire,0,0,CA,1
9/8/2004,Sep,2004,Wildfire,0,1000,CA,1
9/11/2004,Sep,2004,Wildfire,0,0,CA,1
9/11/2004,Sep,2004,Wildfire,0,0,CA,1
9/12/2004,Sep,2004,Wildfire,0,0,CA,1
9/13/2004,Sep,2004,Wildfire,0,0,CA,1
9/22/2004,Sep,2004,Wildfire,0,10000,CA,1
12/16/2004,Dec,2004,Wildfire,0,0,CA,1
6/2/2005,Jun,2005,Wildfire,0,0,CA,1
6/5/2005,Jun,2005,Wildfire,0,0,CA,1
6/22/2005,Jun,2005,Wildfire,0,0,CA,1
6/22/2005,Jun,2005,Wildfire,0,0,CA,1
7/5/2005,Jul,2005,Wildfire,0,1000000,CA,1
7/19/2005,Jul,2005,Wildfire,0,0,CA,1
7/22/2005,Jul,2005,Wildfire,0,0,CA,1
7/24/2005,Jul,2005,Wildfire,0,0,CA,1
7/25/2005,Jul,2005,Wildfire,0,0,CA,1
7/26/2005,Jul,2005,Wildfire,0,0,CA,1
7/26/2005,Jul,2005,Wildfire,0,0,CA,1
7/27/2005,Jul,2005,Wildfire,0,0,CA,1
8/1/2005,Aug,2005,Wildfire,0,0,CA,1
8/1/2005,Aug,2005,Wildfire,0,0,CA,1
8/7/2005,Aug,2005,Wildfire,0,0,CA,1
8/7/2005,Aug,2005,Wildfire,0,0,CA,1
8/14/2005,Aug,2005,Wildfire,0,0,CA,1
8/21/2005,Aug,2005,Wildfire,0,0,CA,1
8/26/2005,Aug,2005,Wildfire,0,0,CA,1
8/27/2005,Aug,2005,Wildfire,0,0,CA,1
9/1/2005,Sep,2005,Wildfire,0,0,CA,1
9/1/2005,Sep,2005,Wildfire,0,0,CA,1
9/1/2005,Sep,2005,Wildfire,0,0,CA,1
9/5/2005,Sep,2005,Wildfire,0,0,CA,1
9/6/2005,Sep,2005,Wildfire,0,350000,CA,1
9/6/2005,Sep,2005,Wildfire,0,4400000,CA,1
9/12/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/20/2005,Sep,2005,Wildfire,0,0,CA,1
9/25/2005,Sep,2005,Wildfire,0,0,CA,1
9/28/2005,Sep,2005,Wildfire,0,0,CA,1
10/1/2005,Oct,2005,Wildfire,0,868500,CA,1
11/18/2005,Nov,2005,Wildfire,0,0,CA,1
1/23/2006,Jan,2006,Wildfire,0,0,CA,1
2/6/2006,Feb,2006,Wildfire,0,0,CA,1
5/14/2006,May,2006,Wildfire,0,0,CA,1
5/26/2006,May,2006,Wildfire,0,0,CA,1
5/30/2006,May,2006,Wildfire,0,0,CA,1
6/4/2006,Jun,2006,Wildfire,0,0,CA,1
6/9/2006,Jun,2006,Wildfire,0,0,CA,1
6/19/2006,Jun,2006,Wildfire,0,0,CA,1
6/27/2006,Jun,2006,Wildfire,0,0,CA,1
6/28/2006,Jun,2006,Wildfire,0,0,CA,1
7/1/2006,Jul,2006,Wildfire,0,0,CA,1
7/7/2006,Jul,2006,Wildfire,0,0,CA,1
7/9/2006,Jul,2006,Wildfire,0,0,CA,1
7/9/2006,Jul,2006,Wildfire,1,0,CA,1
7/9/2006,Jul,2006,Wildfire,0,11700000,CA,1
7/9/2006,Jul,2006,Wildfire,0,0,CA,1
7/9/2006,Jul,2006,Wildfire,0,0,CA,1
7/12/2006,Jul,2006,Wildfire,0,0,CA,1
7/19/2006,Jul,2006,Wildfire,0,0,CA,1
7/19/2006,Jul,2006,Wildfire,0,0,CA,1
7/20/2006,Jul,2006,Wildfire,0,0,CA,1
7/20/2006,Jul,2006,Wildfire,0,0,CA,1
7/20/2006,Jul,2006,Wildfire,0,0,CA,1
7/21/2006,Jul,2006,Wildfire,0,0,CA,1
7/21/2006,Jul,2006,Wildfire,0,0,CA,1
7/22/2006,Jul,2006,Wildfire,0,0,CA,1
7/22/2006,Jul,2006,Wildfire,0,100000,CA,1
7/22/2006,Jul,2006,Wildfire,0,0,CA,1
7/22/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,0,CA,1
7/23/2006,Jul,2006,Wildfire,0,4500000,CA,1
7/23/2006,Jul,2006,Wildfire,0,4900000,CA,1
7/23/2006,Jul,2006,Wildfire,0,0,CA,1
7/24/2006,Jul,2006,Wildfire,0,0,CA,1
7/25/2006,Jul,2006,Wildfire,0,0,CA,1
7/26/2006,Jul,2006,Wildfire,0,0,CA,1
7/26/2006,Jul,2006,Wildfire,0,0,CA,1
7/26/2006,Jul,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,6000000,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,23500000,CA,1
8/1/2006,Aug,2006,Wildfire,0,11700000,CA,1
8/1/2006,Aug,2006,Wildfire,0,11100000,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/1/2006,Aug,2006,Wildfire,0,0,CA,1
8/5/2006,Aug,2006,Wildfire,0,0,CA,1
8/8/2006,Aug,2006,Wildfire,0,125000,CA,1
8/8/2006,Aug,2006,Wildfire,0,0,CA,1
8/12/2006,Aug,2006,Wildfire,0,0,CA,1
8/12/2006,Aug,2006,Wildfire,0,0,CA,1
8/21/2006,Aug,2006,Wildfire,0,0,CA,1
8/29/2006,Aug,2006,Wildfire,0,0,CA,1
9/1/2006,Sep,2006,Wildfire,0,100000,CA,1
9/1/2006,Sep,2006,Wildfire,0,0,CA,1
9/1/2006,Sep,2006,Wildfire,0,0,CA,1
9/5/2006,Sep,2006,Wildfire,0,0,CA,1
9/15/2006,Sep,2006,Wildfire,0,0,CA,1
9/16/2006,Sep,2006,Wildfire,0,0,CA,1
9/17/2006,Sep,2006,Wildfire,0,0,CA,1
9/19/2006,Sep,2006,Wildfire,0,0,CA,1
10/1/2006,Oct,2006,Wildfire,0,0,CA,1
10/26/2006,Oct,2006,Wildfire,5,0,CA,1
10/26/2006,Oct,2006,Wildfire,0,10300000,CA,1
10/26/2006,Oct,2006,Wildfire,0,0,CA,1
11/21/2006,Nov,2006,Wildfire,0,0,CA,1
12/2/2006,Dec,2006,Wildfire,0,0,CA,1
12/3/2006,Dec,2006,Wildfire,0,0,CA,1
12/7/2006,Dec,2006,Wildfire,0,10000000,CA,1
1/5/2007,Jan,2007,Wildfire,0,0,CA,1
1/7/2007,Jan,2007,Wildfire,0,0,CA,1
1/8/2007,Jan,2007,Wildfire,0,0,CA,1
3/11/2007,Mar,2007,Wildfire,0,60000000,CA,1
4/12/2007,Apr,2007,Wildfire,0,50000,CA,1
4/28/2007,Apr,2007,Wildfire,0,0,CA,1
4/29/2007,Apr,2007,Wildfire,0,0,CA,1
5/1/2007,May,2007,Wildfire,0,0,CA,1
5/7/2007,May,2007,Wildfire,0,0,CA,1
5/8/2007,May,2007,Wildfire,0,0,CA,1
5/8/2007,May,2007,Wildfire,0,0,CA,1
5/10/2007,May,2007,Wildfire,0,0,CA,1
5/13/2007,May,2007,Wildfire,0,3300000,CA,1
6/5/2007,Jun,2007,Wildfire,0,0,CA,1
6/23/2007,Jun,2007,Wildfire,0,40000,CA,1
6/24/2007,Jun,2007,Wildfire,0,75000,CA,1
7/1/2007,Jul,2007,Wildfire,0,500000000,CA,1
7/1/2007,Jul,2007,Wildfire,0,0,CA,1
7/4/2007,Jul,2007,Wildfire,0,0,CA,1
7/5/2007,Jul,2007,Wildfire,0,0,CA,1
7/10/2007,Jul,2007,Wildfire,0,0,CA,1
7/10/2007,Jul,2007,Wildfire,0,0,CA,1
7/10/2007,Jul,2007,Wildfire,0,0,CA,1
7/16/2007,Jul,2007,Wildfire,0,0,CA,1
7/21/2007,Jul,2007,Wildfire,0,0,CA,1
8/1/2007,Aug,2007,Wildfire,0,0,CA,1
8/1/2007,Aug,2007,Wildfire,0,0,CA,1
8/10/2007,Aug,2007,Wildfire,0,0,CA,1
8/21/2007,Aug,2007,Wildfire,0,0,CA,1
8/22/2007,Aug,2007,Wildfire,0,0,CA,1
8/26/2007,Aug,2007,Wildfire,0,0,CA,1
8/29/2007,Aug,2007,Wildfire,0,0,CA,1
9/1/2007,Sep,2007,Wildfire,0,0,CA,1
9/1/2007,Sep,2007,Wildfire,0,0,CA,1
9/2/2007,Sep,2007,Wildfire,0,0,CA,1
9/2/2007,Sep,2007,Wildfire,0,0,CA,1
9/10/2007,Sep,2007,Wildfire,0,0,CA,1
9/12/2007,Sep,2007,Wildfire,0,0,CA,1
9/14/2007,Sep,2007,Wildfire,0,0,CA,1
9/15/2007,Sep,2007,Wildfire,0,50000,CA,1
9/26/2007,Sep,2007,Wildfire,0,1000000,CA,1
10/20/2007,Oct,2007,Wildfire,0,0,CA,1
10/21/2007,Oct,2007,Wildfire,0,0,CA,1
10/21/2007,Oct,2007,Wildfire,0,0,CA,1
10/21/2007,Oct,2007,Wildfire,8,0,CA,1
10/21/2007,Oct,2007,Wildfire,0,75000000,CA,1
10/21/2007,Oct,2007,Wildfire,0,50000000,CA,1
10/21/2007,Oct,2007,Wildfire,2,50000000,CA,1
10/21/2007,Oct,2007,Wildfire,0,300000000,CA,1
10/21/2007,Oct,2007,Wildfire,0,0,CA,1
10/21/2007,Oct,2007,Wildfire,0,250000,CA,1
10/21/2007,Oct,2007,Wildfire,0,300000,CA,1
10/21/2007,Oct,2007,Wildfire,0,10000000,CA,1
10/22/2007,Oct,2007,Wildfire,0,0,CA,1
10/22/2007,Oct,2007,Wildfire,0,50000,CA,1
10/22/2007,Oct,2007,Wildfire,0,65000000,CA,1
10/22/2007,Oct,2007,Wildfire,0,0,CA,1
10/22/2007,Oct,2007,Wildfire,0,0,CA,1
10/22/2007,Oct,2007,Wildfire,0,0,CA,1
10/22/2007,Oct,2007,Wildfire,0,151100000,CA,1
10/22/2007,Oct,2007,Wildfire,0,50000000,CA,1
10/23/2007,Oct,2007,Wildfire,0,100000,CA,1
10/23/2007,Oct,2007,Wildfire,0,5000000,CA,1
10/23/2007,Oct,2007,Wildfire,0,5000000,CA,1
11/1/2007,Nov,2007,Wildfire,0,0,CA,1
11/24/2007,Nov,2007,Wildfire,0,0,CA,1
4/18/2008,Apr,2008,Wildfire,0,0,CA,1
4/18/2008,Apr,2008,Wildfire,0,0,CA,1
4/29/2008,Apr,2008,Wildfire,0,0,CA,1
5/1/2008,May,2008,Wildfire,0,0,CA,1
5/12/2008,May,2008,Wildfire,0,0,CA,1
6/1/2008,Jun,2008,Wildfire,0,0,CA,1
6/11/2008,Jun,2008,Wildfire,0,0,CA,1
6/11/2008,Jun,2008,Wildfire,0,0,CA,1
6/12/2008,Jun,2008,Wildfire,0,0,CA,1
6/20/2008,Jun,2008,Wildfire,0,0,CA,1
6/20/2008,Jun,2008,Wildfire,0,0,CA,1
6/20/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/21/2008,Jun,2008,Wildfire,0,0,CA,1
6/28/2008,Jun,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,1000000,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,5000000,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/1/2008,Jul,2008,Wildfire,0,0,CA,1
7/3/2008,Jul,2008,Wildfire,0,0,CA,1
7/19/2008,Jul,2008,Wildfire,0,0,CA,1
7/22/2008,Jul,2008,Wildfire,1,0,CA,1
7/25/2008,Jul,2008,Wildfire,0,0,CA,1
8/1/2008,Aug,2008,Wildfire,0,25000000,CA,1
8/1/2008,Aug,2008,Wildfire,0,0,CA,1
8/1/2008,Aug,2008,Wildfire,0,0,CA,1
8/1/2008,Aug,2008,Wildfire,0,0,CA,1
8/1/2008,Aug,2008,Wildfire,0,0,CA,1
8/3/2008,Aug,2008,Wildfire,0,0,CA,1
8/6/2008,Aug,2008,Wildfire,0,0,CA,1
9/1/2008,Sep,2008,Wildfire,0,0,CA,1
9/1/2008,Sep,2008,Wildfire,0,0,CA,1
9/1/2008,Sep,2008,Wildfire,0,0,CA,1
9/1/2008,Sep,2008,Wildfire,0,0,CA,1
9/10/2008,Sep,2008,Wildfire,0,0,CA,1
9/11/2008,Sep,2008,Wildfire,0,0,CA,1
10/12/2008,Oct,2008,Wildfire,0,0,CA,1
10/13/2008,Oct,2008,Wildfire,0,0,CA,1
10/13/2008,Oct,2008,Wildfire,0,0,CA,1
10/14/2008,Oct,2008,Wildfire,0,100000,CA,1
11/13/2008,Nov,2008,Wildfire,0,0,CA,1
11/13/2008,Nov,2008,Wildfire,0,0,CA,1
11/14/2008,Nov,2008,Wildfire,0,0,CA,1
11/14/2008,Nov,2008,Wildfire,0,3500000,CA,1
11/15/2008,Nov,2008,Wildfire,0,3500000,CA,1
11/15/2008,Nov,2008,Wildfire,0,150000000,CA,1
3/22/2009,Mar,2009,Wildfire,0,0,CA,1
3/22/2009,Mar,2009,Wildfire,0,6000,CA,1
4/3/2009,Apr,2009,Wildfire,0,60000,CA,1
5/5/2009,May,2009,Wildfire,0,250000,CA,1
5/5/2009,May,2009,Wildfire,0,17000000,CA,1
5/12/2009,May,2009,Wildfire,0,17000000,CA,1
5/27/2009,May,2009,Wildfire,0,0,CA,1
6/1/2009,Jun,2009,Wildfire,0,0,CA,1
6/7/2009,Jun,2009,Wildfire,0,0,CA,1
6/17/2009,Jun,2009,Wildfire,0,0,CA,1
7/1/2009,Jul,2009,Wildfire,0,0,CA,1
7/26/2009,Jul,2009,Wildfire,0,0,CA,1
8/1/2009,Aug,2009,Wildfire,0,0,CA,1
8/1/2009,Aug,2009,Wildfire,0,0,CA,1
8/1/2009,Aug,2009,Wildfire,0,0,CA,1
8/1/2009,Aug,2009,Wildfire,0,0,CA,1
8/2/2009,Aug,2009,Wildfire,0,0,CA,1
8/8/2009,Aug,2009,Wildfire,0,0,CA,1
8/16/2009,Aug,2009,Wildfire,0,0,CA,1
8/21/2009,Aug,2009,Wildfire,0,0,CA,1
8/26/2009,Aug,2009,Wildfire,0,0,CA,1
8/27/2009,Aug,2009,Wildfire,0,0,CA,1
8/27/2009,Aug,2009,Wildfire,0,50000,CA,1
8/30/2009,Aug,2009,Wildfire,0,10000,CA,1
8/31/2009,Aug,2009,Wildfire,0,1000000,CA,1
9/1/2009,Sep,2009,Wildfire,0,1000000,CA,1
9/1/2009,Sep,2009,Wildfire,0,20000,CA,1
9/1/2009,Sep,2009,Wildfire,0,0,CA,1
9/1/2009,Sep,2009,Wildfire,0,0,CA,1
9/1/2009,Sep,2009,Wildfire,0,0,CA,1
9/7/2009,Sep,2009,Wildfire,0,30000,CA,1
9/13/2009,Sep,2009,Wildfire,0,0,CA,1
9/19/2009,Sep,2009,Wildfire,0,0,CA,1
9/22/2009,Sep,2009,Wildfire,0,0,CA,1
9/22/2009,Sep,2009,Wildfire,0,0,CA,1
9/22/2009,Sep,2009,Wildfire,0,0,CA,1
9/22/2009,Sep,2009,Wildfire,0,15000,CA,1
9/26/2009,Sep,2009,Wildfire,0,5000,CA,1
10/3/2009,Oct,2009,Wildfire,0,0,CA,1
11/16/2009,Nov,2009,Wildfire,0,750000,CA,1
5/20/2010,May,2010,Wildfire,0,20000,CA,1
7/13/2010,Jul,2010,Wildfire,0,0,CA,1
7/15/2010,Jul,2010,Wildfire,0,0,CA,1
7/15/2010,Jul,2010,Wildfire,0,17500,CA,1
7/15/2010,Jul,2010,Wildfire,0,0,CA,1
7/15/2010,Jul,2010,Wildfire,0,0,CA,1
7/17/2010,Jul,2010,Wildfire,0,8000,CA,1
7/26/2010,Jul,2010,Wildfire,0,0,CA,1
7/26/2010,Jul,2010,Wildfire,0,0,CA,1
7/27/2010,Jul,2010,Wildfire,0,0,CA,1
8/1/2010,Aug,2010,Wildfire,0,0,CA,1
8/1/2010,Aug,2010,Wildfire,0,0,CA,1
8/1/2010,Aug,2010,Wildfire,0,0,CA,1
8/3/2010,Aug,2010,Wildfire,0,0,CA,1
8/7/2010,Aug,2010,Wildfire,0,0,CA,1
8/24/2010,Aug,2010,Wildfire,0,0,CA,1
8/26/2010,Aug,2010,Wildfire,0,0,CA,1
9/1/2010,Sep,2010,Wildfire,0,0,CA,1
9/1/2010,Sep,2010,Wildfire,0,0,CA,1
9/1/2010,Sep,2010,Wildfire,0,0,CA,1
9/1/2010,Sep,2010,Wildfire,0,0,CA,1
9/1/2010,Sep,2010,Wildfire,0,0,CA,1
9/12/2010,Sep,2010,Wildfire,0,0,CA,1
9/23/2010,Sep,2010,Wildfire,0,250000,CA,1
3/18/2011,Mar,2011,Wildfire,0,400000,CA,1
7/15/2011,Jul,2011,Wildfire,0,4500000,CA,1
7/21/2011,Jul,2011,Wildfire,0,0,CA,1
8/1/2011,Aug,2011,Wildfire,0,25000,CA,1
8/1/2011,Aug,2011,Wildfire,0,0,CA,1
8/6/2011,Aug,2011,Wildfire,0,0,CA,1
8/19/2011,Aug,2011,Wildfire,0,0,CA,1
8/22/2011,Aug,2011,Wildfire,0,0,CA,1
8/25/2011,Aug,2011,Wildfire,0,500000,CA,1
8/27/2011,Aug,2011,Wildfire,0,0,CA,1
9/1/2011,Sep,2011,Wildfire,0,0,CA,1
9/2/2011,Sep,2011,Wildfire,0,0,CA,1
9/4/2011,Sep,2011,Wildfire,0,600000,CA,1
9/10/2011,Sep,2011,Wildfire,0,10000000,CA,1
9/10/2011,Sep,2011,Wildfire,0,0,CA,1
9/10/2011,Sep,2011,Wildfire,0,0,CA,1
9/10/2011,Sep,2011,Wildfire,0,0,CA,1
9/13/2011,Sep,2011,Wildfire,0,0,CA,1
9/13/2011,Sep,2011,Wildfire,0,0,CA,1
9/24/2011,Sep,2011,Wildfire,0,0,CA,1
10/1/2011,Oct,2011,Wildfire,0,0,CA,1
1/12/2012,Jan,2012,Wildfire,0,0,CA,1
5/24/2012,May,2012,Wildfire,0,20000,CA,1
6/1/2012,Jun,2012,Wildfire,0,0,CA,1
6/12/2012,Jun,2012,Wildfire,0,0,CA,1
6/16/2012,Jun,2012,Wildfire,0,0,CA,1
6/17/2012,Jun,2012,Wildfire,0,0,CA,1
6/17/2012,Jun,2012,Wildfire,0,400000,CA,1
7/15/2012,Jul,2012,Wildfire,0,0,CA,1
7/17/2012,Jul,2012,Wildfire,0,0,CA,1
8/1/2012,Aug,2012,Wildfire,0,200000,CA,1
8/1/2012,Aug,2012,Wildfire,0,0,CA,1
8/5/2012,Aug,2012,Wildfire,0,200000,CA,1
8/9/2012,Aug,2012,Wildfire,0,0,CA,1
8/12/2012,Aug,2012,Wildfire,0,0,CA,1
8/14/2012,Aug,2012,Wildfire,0,0,CA,1
8/20/2012,Aug,2012,Wildfire,0,1000000,CA,1
8/21/2012,Aug,2012,Wildfire,0,0,CA,1
9/1/2012,Sep,2012,Wildfire,0,0,CA,1
9/5/2012,Sep,2012,Wildfire,0,0,CA,1
9/6/2012,Sep,2012,Wildfire,0,0,CA,1
9/23/2012,Sep,2012,Wildfire,1,0,CA,1
11/5/2012,Nov,2012,Wildfire,0,3670000,CA,1
3/1/2013,Mar,2013,Wildfire,0,4000,CA,1
5/1/2013,May,2013,Wildfire,0,15000,CA,1
5/1/2013,May,2013,Wildfire,0,500000,CA,1
5/2/2013,May,2013,Wildfire,0,400000,CA,1
5/2/2013,May,2013,Wildfire,0,0,CA,1
5/2/2013,May,2013,Wildfire,0,0,CA,1
5/13/2013,May,2013,Wildfire,0,550000,CA,1
5/15/2013,May,2013,Wildfire,0,0,CA,1
5/30/2013,May,2013,Wildfire,0,0,CA,1
5/30/2013,May,2013,Wildfire,0,0,CA,1
6/1/2013,Jun,2013,Wildfire,0,0,CA,1
6/1/2013,Jun,2013,Wildfire,0,0,CA,1
6/9/2013,Jun,2013,Wildfire,0,0,CA,1
6/16/2013,Jun,2013,Wildfire,0,0,CA,1
6/28/2013,Jun,2013,Wildfire,0,0,CA,1
7/6/2013,Jul,2013,Wildfire,0,50000,CA,1
7/15/2013,Jul,2013,Wildfire,0,7240000,CA,1
7/19/2013,Jul,2013,Wildfire,0,2000000,CA,1
7/23/2013,Jul,2013,Wildfire,0,0,CA,1
8/1/2013,Aug,2013,Wildfire,0,0,CA,1
8/1/2013,Aug,2013,Wildfire,0,0,CA,1
8/1/2013,Aug,2013,Wildfire,0,0,CA,1
8/5/2013,Aug,2013,Wildfire,0,0,CA,1
8/7/2013,Aug,2013,Wildfire,0,5000,CA,1
8/17/2013,Aug,2013,Wildfire,0,7000000,CA,1
8/18/2013,Aug,2013,Wildfire,0,0,CA,1
8/18/2013,Aug,2013,Wildfire,0,0,CA,1
8/19/2013,Aug,2013,Wildfire,0,0,CA,1
8/22/2013,Aug,2013,Wildfire,0,0,CA,1
8/23/2013,Aug,2013,Wildfire,0,0,CA,1
8/23/2013,Aug,2013,Wildfire,0,0,CA,1
9/1/2013,Sep,2013,Wildfire,0,0,CA,1
9/1/2013,Sep,2013,Wildfire,0,0,CA,1
9/1/2013,Sep,2013,Wildfire,0,0,CA,1
9/8/2013,Sep,2013,Wildfire,0,15000000,CA,1
